id_student,gender,region,highest_education,imd_band,age_band,disability,studied_credits,num_of_prev_attempts,final_result
484301,F,East Midlands Region,A Level or Equivalent,10-20,0-35,Y,60,0,Pass
484305,M,East Anglian Region,Lower Than A Level,10-20,0-35,N,150,2,Withdrawn
484312,M,London Region,A Level or Equivalent,0-10%,0-35,N,90,1,Fail
484351,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
484355,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,N,60,1,Withdrawn
484361,M,Wales,No Formal quals,10-20,0-35,N,30,0,Fail
484412,F,South West Region,A Level or Equivalent,0-10%,35-55,N,120,0,Pass
484423,F,South West Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
484435,F,Scotland,HE Qualification,20-30%,35-55,N,60,0,Distinction
484436,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,1,Pass
484443,F,Wales,Lower Than A Level,50-60%,35-55,N,60,1,Fail
484446,F,South West Region,A Level or Equivalent,20-30%,0-35,N,180,1,Withdrawn
484458,F,London Region,A Level or Equivalent,70-80%,35-55,N,90,0,Distinction
484464,F,London Region,No Formal quals,10-20,0-35,N,60,0,Pass
484475,M,North Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
484490,F,South Region,A Level or Equivalent,40-50%,35-55,N,60,0,Pass
484494,M,South West Region,Lower Than A Level,60-70%,0-35,N,120,0,Withdrawn
484550,F,Wales,Lower Than A Level,10-20,0-35,N,120,0,Fail
484556,M,South East Region,Lower Than A Level,40-50%,0-35,Y,60,0,Fail
484574,F,Scotland,Lower Than A Level,50-60%,0-35,N,60,0,Fail
484594,F,South West Region,A Level or Equivalent,50-60%,35-55,N,60,0,Pass
484675,M,North Western Region,Lower Than A Level,0-10%,35-55,Y,120,2,Withdrawn
484754,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,120,1,Withdrawn
484762,F,South East Region,A Level or Equivalent,10-20,35-55,Y,120,2,Pass
484768,F,London Region,No Formal quals,10-20,0-35,N,240,1,Pass
484780,F,South East Region,Lower Than A Level,70-80%,0-35,N,90,0,Pass
484787,F,North Western Region,A Level or Equivalent,70-80%,0-35,N,90,1,Withdrawn
484790,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,N,180,1,Pass
484816,M,London Region,Lower Than A Level,30-40%,0-35,N,60,0,Fail
484821,F,South East Region,A Level or Equivalent,40-50%,35-55,N,60,0,Fail
484885,F,North Region,Lower Than A Level,50-60%,35-55,N,180,1,Fail
484897,F,South West Region,A Level or Equivalent,90-100%,0-35,N,120,0,Pass
484933,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,N,60,0,Pass
484947,M,Ireland,A Level or Equivalent,10-20,0-35,N,90,0,Pass
484983,F,South West Region,Lower Than A Level,40-50%,0-35,N,120,1,Withdrawn
484999,M,South Region,Lower Than A Level,70-80%,0-35,N,120,1,Withdrawn
485006,F,Wales,Lower Than A Level,10-20,35-55,Y,60,0,Pass
485180,F,South West Region,Lower Than A Level,40-50%,0-35,N,195,0,Pass
485195,F,South West Region,Lower Than A Level,90-100%,0-35,N,120,1,Fail
485219,M,East Anglian Region,A Level or Equivalent,10-20,0-35,N,90,1,Fail
485228,F,Scotland,Lower Than A Level,0-10%,35-55,Y,60,0,Fail
485262,F,North Region,Lower Than A Level,30-40%,35-55,N,60,0,Pass
485282,F,South Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
485306,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,60,0,Withdrawn
485312,M,Scotland,HE Qualification,80-90%,0-35,N,90,0,Distinction
485352,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,240,0,Withdrawn
485374,F,Scotland,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
485399,F,South Region,Lower Than A Level,70-80%,0-35,N,180,1,Pass
485412,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,N,210,1,Withdrawn
485421,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,120,0,Pass
485439,F,Wales,Lower Than A Level,0-10%,35-55,Y,60,2,Withdrawn
485448,F,South West Region,Lower Than A Level,40-50%,0-35,N,30,0,Distinction
485464,M,East Midlands Region,A Level or Equivalent,10-20,0-35,N,180,1,Pass
485506,F,West Midlands Region,A Level or Equivalent,10-20,0-35,N,120,0,Pass
485519,F,North Western Region,A Level or Equivalent,20-30%,0-35,N,120,1,Pass
485528,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
485532,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,180,1,Fail
485534,F,Wales,A Level or Equivalent,0-10%,35-55,N,60,0,Distinction
485544,M,West Midlands Region,HE Qualification,0-10%,0-35,N,150,0,Fail
485560,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,120,1,Withdrawn
485568,F,South West Region,Lower Than A Level,30-40%,0-35,N,180,0,Fail
485582,M,Scotland,HE Qualification,40-50%,35-55,Y,30,0,Pass
485594,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,N,180,1,Fail
485604,F,London Region,A Level or Equivalent,20-30%,0-35,N,30,0,Distinction
485612,F,South Region,A Level or Equivalent,20-30%,0-35,N,180,0,Withdrawn
485630,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,120,1,Pass
485671,M,East Anglian Region,Lower Than A Level,50-60%,0-35,Y,150,1,Pass
485675,F,North Western Region,A Level or Equivalent,10-20,0-35,N,60,0,Fail
485734,M,Wales,Lower Than A Level,70-80%,35-55,N,60,0,Fail
485762,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
485766,M,Ireland,A Level or Equivalent,Unknown,0-35,N,60,0,Pass
485768,M,East Anglian Region,Lower Than A Level,90-100%,0-35,N,60,0,Pass
485772,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,N,60,0,Fail
485780,F,North Region,HE Qualification,Unknown,0-35,N,90,0,Pass
485782,F,East Midlands Region,Lower Than A Level,20-30%,0-35,N,180,1,Fail
485791,F,Scotland,A Level or Equivalent,70-80%,0-35,N,90,0,Pass
485853,F,Scotland,HE Qualification,20-30%,0-35,Y,180,1,Withdrawn
485885,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,90,0,Pass
485898,M,Scotland,HE Qualification,20-30%,35-55,N,60,0,Pass
485909,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
485920,M,East Anglian Region,Lower Than A Level,60-70%,0-35,N,30,0,Pass
485943,F,East Anglian Region,No Formal quals,10-20,0-35,N,60,0,Withdrawn
485944,M,North Western Region,Lower Than A Level,40-50%,0-35,N,30,0,Fail
485949,F,London Region,HE Qualification,0-10%,0-35,N,180,0,Withdrawn
485962,F,East Anglian Region,HE Qualification,70-80%,0-35,N,120,0,Pass
485980,M,East Midlands Region,Lower Than A Level,0-10%,35-55,N,270,0,Pass
486004,F,East Anglian Region,Lower Than A Level,60-70%,0-35,N,60,0,Pass
486007,F,South East Region,A Level or Equivalent,10-20,0-35,N,60,0,Pass
486022,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,N,60,0,Pass
486087,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,120,0,Distinction
486099,F,South Region,A Level or Equivalent,60-70%,0-35,N,180,1,Pass
486145,M,South Region,HE Qualification,40-50%,0-35,N,120,1,Fail
486214,F,London Region,Lower Than A Level,30-40%,35-55,N,120,1,Withdrawn
486244,F,South Region,A Level or Equivalent,20-30%,0-35,Y,60,1,Withdrawn
486279,M,South West Region,Lower Than A Level,30-40%,0-35,N,30,0,Distinction
486282,F,South West Region,Lower Than A Level,40-50%,0-35,Y,120,1,Fail
486287,M,South East Region,Lower Than A Level,50-60%,0-35,Y,60,0,Pass
486300,M,East Midlands Region,A Level or Equivalent,10-20,0-35,N,30,0,Fail
486378,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,120,0,Withdrawn
486391,F,Wales,Lower Than A Level,60-70%,0-35,N,120,1,Pass
486457,F,London Region,A Level or Equivalent,10-20,0-35,N,60,0,Distinction
486473,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,1,Withdrawn
486511,M,Ireland,Lower Than A Level,20-30%,0-35,N,60,0,Pass
486516,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,N,60,0,Fail
486521,F,South West Region,Lower Than A Level,60-70%,0-35,N,120,1,Fail
486533,F,Ireland,A Level or Equivalent,60-70%,35-55,N,60,0,Pass
486539,F,North Western Region,Lower Than A Level,0-10%,0-35,N,60,1,Withdrawn
486545,M,South West Region,A Level or Equivalent,40-50%,0-35,Y,60,0,Pass
486550,F,Wales,A Level or Equivalent,80-90%,0-35,N,60,0,Withdrawn
486551,M,South Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
486650,F,East Midlands Region,HE Qualification,70-80%,0-35,N,120,0,Withdrawn
486656,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,N,120,1,Distinction
486737,M,North Western Region,Lower Than A Level,10-20,0-35,Y,60,0,Withdrawn
486777,F,London Region,Lower Than A Level,10-20,0-35,N,180,0,Withdrawn
486836,F,North Western Region,A Level or Equivalent,10-20,0-35,N,60,0,Pass
486877,M,South East Region,A Level or Equivalent,60-70%,0-35,N,150,0,Pass
486890,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
486948,M,South West Region,HE Qualification,70-80%,0-35,N,60,1,Fail
486964,M,Scotland,Lower Than A Level,50-60%,0-35,N,120,0,Fail
486994,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,N,120,0,Distinction
487002,F,South East Region,A Level or Equivalent,20-30%,0-35,N,180,0,Distinction
487168,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,N,150,1,Fail
487214,F,Ireland,Lower Than A Level,40-50%,0-35,N,60,0,Fail
487226,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,N,120,1,Withdrawn
487239,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,120,1,Pass
487247,M,Ireland,A Level or Equivalent,50-60%,0-35,N,210,1,Withdrawn
487267,F,Scotland,Lower Than A Level,0-10%,35-55,Y,60,0,Withdrawn
487271,M,East Midlands Region,Lower Than A Level,50-60%,0-35,N,120,1,Withdrawn
487278,M,West Midlands Region,Lower Than A Level,70-80%,0-35,N,60,0,Distinction
487293,F,North Western Region,A Level or Equivalent,60-70%,0-35,N,120,1,Pass
487314,M,Wales,HE Qualification,70-80%,0-35,N,60,0,Distinction
487329,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,N,180,1,Fail
487371,F,Scotland,HE Qualification,10-20,35-55,N,60,0,Pass
487386,F,Scotland,Lower Than A Level,0-10%,35-55,N,60,0,Withdrawn
487494,M,South Region,No Formal quals,50-60%,0-35,N,60,0,Withdrawn
487543,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,180,0,Pass
487556,M,East Midlands Region,HE Qualification,90-100%,0-35,N,60,1,Pass
487570,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,N,60,1,Withdrawn
487573,F,North Western Region,A Level or Equivalent,10-20,0-35,N,120,2,Withdrawn
487588,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,N,30,0,Distinction
487607,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,0,Fail
487621,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,0,Pass
487629,M,North Western Region,A Level or Equivalent,10-20,0-35,N,30,0,Fail
487636,M,North Western Region,A Level or Equivalent,20-30%,0-35,N,90,0,Pass
487646,F,East Anglian Region,Lower Than A Level,70-80%,0-35,N,120,1,Fail
487681,F,Wales,Lower Than A Level,0-10%,0-35,N,60,0,Pass
487711,F,London Region,HE Qualification,0-10%,0-35,N,120,0,Distinction
488136,M,South Region,Lower Than A Level,80-90%,0-35,N,120,2,Withdrawn
488176,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,N,60,0,Withdrawn
488185,F,North Western Region,Lower Than A Level,0-10%,0-35,N,120,0,Fail
488192,F,North Region,A Level or Equivalent,Unknown,0-35,N,120,0,Withdrawn
488195,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
488198,M,South Region,Lower Than A Level,70-80%,0-35,N,60,1,Fail
488242,F,South East Region,A Level or Equivalent,50-60%,35-55,N,120,0,Withdrawn
488324,M,London Region,A Level or Equivalent,20-30%,35-55,N,120,0,Fail
488364,F,Scotland,HE Qualification,30-40%,35-55,N,60,0,Fail
488382,F,London Region,A Level or Equivalent,10-20,0-35,N,180,0,Withdrawn
488386,F,London Region,HE Qualification,20-30%,0-35,Y,60,1,Fail
488394,M,East Anglian Region,Lower Than A Level,30-40%,35-55,N,60,0,Pass
488425,M,South East Region,Lower Than A Level,10-20,35-55,N,60,0,Fail
488427,F,East Anglian Region,Lower Than A Level,60-70%,0-35,N,60,0,Pass
488431,M,North Region,Lower Than A Level,Unknown,0-35,Y,90,0,Pass
488445,F,South East Region,Lower Than A Level,90-100%,35-55,N,30,0,Pass
488477,F,Scotland,A Level or Equivalent,40-50%,0-35,N,60,0,Withdrawn
488524,M,East Midlands Region,HE Qualification,40-50%,0-35,N,60,0,Pass
488525,M,North Region,A Level or Equivalent,Unknown,0-35,N,120,1,Pass
488550,F,Scotland,HE Qualification,20-30%,0-35,N,120,1,Withdrawn
488575,M,Scotland,Lower Than A Level,20-30%,0-35,N,60,1,Withdrawn
488617,M,South West Region,Lower Than A Level,60-70%,0-35,N,60,0,Fail
488675,M,North Region,Post Graduate Qualification,Unknown,35-55,N,120,0,Pass
488680,M,South West Region,A Level or Equivalent,30-40%,35-55,N,80,1,Distinction
488694,M,West Midlands Region,HE Qualification,0-10%,0-35,N,60,0,Withdrawn
488755,F,East Anglian Region,HE Qualification,70-80%,35-55,N,30,0,Withdrawn
488758,M,North Region,A Level or Equivalent,30-40%,0-35,N,60,1,Fail
488828,M,North Western Region,A Level or Equivalent,60-70%,0-35,N,30,0,Fail
488853,M,Yorkshire Region,Lower Than A Level,10-20,35-55,N,30,0,Fail
488854,F,South East Region,Lower Than A Level,30-40%,35-55,N,60,0,Withdrawn
488863,F,South East Region,A Level or Equivalent,90-100%,0-35,N,60,0,Pass
488908,F,Scotland,A Level or Equivalent,90-100%,0-35,Y,120,1,Withdrawn
488929,F,South East Region,Lower Than A Level,20-30%,0-35,Y,60,0,Withdrawn
488941,M,North Region,Post Graduate Qualification,Unknown,55<=,N,120,0,Distinction
488968,F,South West Region,HE Qualification,50-60%,35-55,N,180,1,Distinction
488990,M,South West Region,A Level or Equivalent,80-90%,35-55,N,60,0,Pass
489048,F,London Region,A Level or Equivalent,10-20,0-35,N,60,0,Withdrawn
489084,M,Scotland,HE Qualification,30-40%,0-35,N,60,1,Fail
489087,M,Scotland,Lower Than A Level,30-40%,0-35,N,60,0,Pass
489104,F,London Region,No Formal quals,20-30%,0-35,N,60,0,Withdrawn
489137,M,East Midlands Region,Post Graduate Qualification,60-70%,35-55,N,60,0,Pass
489146,F,South West Region,Lower Than A Level,30-40%,0-35,N,60,1,Fail
489150,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,N,60,1,Withdrawn
489198,F,South Region,Lower Than A Level,70-80%,35-55,N,120,0,Fail
489209,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,N,60,0,Pass
489222,F,East Anglian Region,Lower Than A Level,30-40%,0-35,N,30,0,Pass
489251,F,South Region,Lower Than A Level,90-100%,0-35,N,60,0,Pass
489291,F,North Western Region,Lower Than A Level,50-60%,35-55,N,120,1,Fail
489309,M,North Region,A Level or Equivalent,Unknown,35-55,N,120,0,Withdrawn
489313,M,South West Region,HE Qualification,20-30%,0-35,N,60,0,Withdrawn
489320,F,South Region,Lower Than A Level,70-80%,0-35,Y,60,1,Pass
489410,F,West Midlands Region,Lower Than A Level,80-90%,0-35,N,120,0,Pass
489443,M,West Midlands Region,A Level or Equivalent,10-20,0-35,N,60,0,Pass
489455,F,South West Region,A Level or Equivalent,20-30%,0-35,N,60,0,Pass
489493,F,North Western Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
489507,F,North Region,A Level or Equivalent,0-10%,0-35,N,60,0,Pass
489553,M,West Midlands Region,HE Qualification,50-60%,0-35,N,60,1,Fail
489560,M,South Region,A Level or Equivalent,90-100%,0-35,N,150,0,Pass
489624,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,N,30,0,Distinction
489889,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,N,120,0,Pass
489929,M,South East Region,Lower Than A Level,60-70%,35-55,N,60,0,Pass
489966,F,West Midlands Region,Lower Than A Level,0-10%,0-35,N,150,0,Withdrawn
489990,F,North Western Region,Lower Than A Level,40-50%,0-35,N,150,0,Fail
490024,M,South Region,A Level or Equivalent,70-80%,0-35,N,90,0,Pass
490081,M,East Anglian Region,Lower Than A Level,50-60%,0-35,N,85,0,Distinction
490082,F,East Anglian Region,HE Qualification,70-80%,0-35,N,60,0,Distinction
490110,F,West Midlands Region,A Level or Equivalent,10-20,0-35,N,60,0,Withdrawn
490152,F,London Region,A Level or Equivalent,40-50%,0-35,N,180,0,Fail
490154,M,North Western Region,Lower Than A Level,0-10%,0-35,N,60,2,Fail
490156,M,North Region,HE Qualification,80-90%,35-55,N,180,1,Fail
490164,F,South East Region,Lower Than A Level,90-100%,0-35,Y,120,1,Fail
490195,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,N,60,0,Pass
490282,M,South East Region,A Level or Equivalent,60-70%,35-55,Y,60,0,Pass
490284,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,N,60,0,Fail
490297,M,Scotland,Lower Than A Level,10-20,0-35,Y,150,0,Withdrawn
490299,F,South Region,Lower Than A Level,50-60%,0-35,N,60,0,Withdrawn
490313,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,N,30,0,Withdrawn
490327,M,North Western Region,A Level or Equivalent,80-90%,0-35,N,120,0,Withdrawn
490391,F,Scotland,Lower Than A Level,80-90%,0-35,N,60,0,Pass
490394,M,South East Region,Lower Than A Level,60-70%,0-35,N,30,0,Pass
490443,M,North Western Region,A Level or Equivalent,0-10%,0-35,N,60,0,Withdrawn
490449,M,West Midlands Region,No Formal quals,30-40%,0-35,N,60,0,Pass
490500,F,South West Region,Lower Than A Level,0-10%,0-35,N,120,0,Fail
490505,M,South Region,HE Qualification,90-100%,35-55,N,100,0,Distinction
490514,F,South Region,Lower Than A Level,40-50%,0-35,N,60,0,Pass
490530,M,Wales,Lower Than A Level,0-10%,0-35,N,60,1,Withdrawn
490542,F,East Anglian Region,Lower Than A Level,40-50%,0-35,N,180,1,Withdrawn
490587,M,Wales,Lower Than A Level,20-30%,0-35,Y,120,1,Fail
490629,M,South West Region,A Level or Equivalent,50-60%,0-35,N,60,0,Pass
490648,F,North Western Region,Lower Than A Level,10-20,0-35,N,120,0,Fail
490662,M,South West Region,A Level or Equivalent,50-60%,0-35,N,60,0,Fail
490665,M,Scotland,HE Qualification,20-30%,0-35,Y,120,0,Withdrawn
490677,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,N,60,0,Pass
490733,F,London Region,Lower Than A Level,30-40%,0-35,N,60,0,Withdrawn
490738,M,North Western Region,HE Qualification,90-100%,0-35,N,60,0,Withdrawn
490768,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,60,0,Distinction
490769,F,South East Region,A Level or Equivalent,50-60%,0-35,N,60,0,Withdrawn
490894,F,London Region,A Level or Equivalent,10-20,35-55,N,70,1,Fail
491001,F,South East Region,A Level or Equivalent,60-70%,0-35,N,120,0,Withdrawn
491004,M,Wales,A Level or Equivalent,40-50%,35-55,N,60,0,Pass
491011,M,South East Region,A Level or Equivalent,30-40%,0-35,Y,120,2,Withdrawn
491033,M,Scotland,Lower Than A Level,0-10%,0-35,N,120,0,Withdrawn
491036,F,South East Region,A Level or Equivalent,40-50%,0-35,N,180,2,Pass
491077,M,West Midlands Region,Lower Than A Level,0-10%,35-55,N,120,2,Withdrawn
491081,M,London Region,HE Qualification,20-30%,35-55,N,60,0,Fail
491097,F,North Region,Lower Than A Level,0-10%,0-35,Y,120,1,Fail
491106,M,West Midlands Region,Lower Than A Level,30-40%,35-55,N,60,0,Pass
491108,F,South West Region,A Level or Equivalent,20-30%,0-35,N,60,0,Distinction
491110,F,West Midlands Region,HE Qualification,60-70%,0-35,N,60,0,Withdrawn
491114,F,South Region,A Level or Equivalent,60-70%,0-35,N,120,1,Withdrawn
491126,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,Y,60,0,Pass
491170,M,London Region,A Level or Equivalent,10-20,0-35,N,30,0,Pass
491232,M,South East Region,Lower Than A Level,50-60%,0-35,Y,60,0,Fail
491279,F,Scotland,Lower Than A Level,30-40%,35-55,Y,60,1,Pass
491387,M,South Region,A Level or Equivalent,80-90%,0-35,N,60,0,Distinction
491474,M,South West Region,Lower Than A Level,60-70%,0-35,N,30,0,Fail
491486,M,Ireland,Lower Than A Level,10-20,0-35,N,60,0,Withdrawn
491503,F,Wales,A Level or Equivalent,30-40%,35-55,N,120,0,Fail
491548,M,South East Region,A Level or Equivalent,50-60%,0-35,N,60,1,Fail
491570,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,N,120,0,Withdrawn
491578,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,N,30,0,Pass
491606,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,N,60,0,Pass
491607,F,South West Region,A Level or Equivalent,50-60%,0-35,N,30,0,Withdrawn
